source_index,source_label,source_specialty,source_disease,Sensitivity,Specificity,Prevalence,reported_sample_size,tp,fp,fn,tn,PPV,NPV,Youden's J,H(parent),H(children),Entropy Removal,% Removed,LR+,LR-,Proportion of Positive Cases,Proportion of Negative Cases,Positive Child Entropy,Negative Child Entropy,data_source,confidence,study,cutoff,source_excel_row,source_correction,catalog_id,canonical_name,match_method,catalog_url,catalog_purpose,catalog_specialty,catalog_disease,calculator_key,confidence_group,evidence_group,sampling_design,integer_counts,count_total,sensitivity,specificity,prevalence,ppv,npv,youden_j,lr_positive,lr_negative,diagnostic_odds_ratio,parent_entropy_bits,positive_fraction,negative_fraction,positive_entropy_bits,negative_entropy_bits,conditional_entropy_bits,entropy_reduction_bits,entropy_removed_percent,parent_entropy_mm_bits,entropy_reduction_mm_bits,entropy_removed_mm_percent,positive_information_bits,negative_information_bits,positive_information_share_percent,negative_information_share_percent,information_contribution_pattern,included,exclusion_reason
242,PHQ-9 (Patient Health Questionnaire-9),"Family Practice, Internal Medicine, Primary Care, Psychiatry",Depression/Suicidality,0.7423312883,0.9112545381,0.06169568509,2642.0,121.0,220.0,42.0,2259.0,0.3548387097,0.9817470665,0.6535858265,0.3341396999,0.2356483342,0.09849136571,29.47610408,8.364723926,0.2827626101,0.06169568509,0.9383043149,0.9383153522,0.1315155862,v1_raw,High,"Arroll B, Goodyear-Smith F, Crengle S, et al. Validation of PHQ-2 and PHQ-9 to screen for major depression in the primary care population. Ann Fam Med. 2010;8(4):348–353. doi:10.1370/afm.1139. PMID: 20644190.",,244,,1725.0,PHQ-9 (Patient Health Questionnaire-9),Exact,https://www.mdcalc.com/calc/1725/phq9-patient-health-questionnaire9,Diagnosis,"Family Practice, Internal Medicine, Primary Care, Psychiatry",Depression/Suicidality,mdcalc:1725,High,Count-based,Unclear,True,2642.0,0.7423312883435583,0.9112545381202097,0.06169568508705526,0.3548387096774194,0.9817470664928292,0.6535858264637682,8.364723926380366,0.28276261009133197,29.582142857142856,0.3341396998923045,0.12906888720666163,0.8709311127933383,0.9383153522334069,0.13151558617729023,0.23564833418074815,0.09849136571155637,29.476104079611254,0.3344127307478853,0.09821833485597556,29.37039347644412,0.07059327254448797,0.027898093167068313,71.67457983193037,28.325420168069627,Positive-result dominant,True,
243,Pittsburgh Knee Rules,"Emergency Medicine, Family Practice, Internal Medicine, Orthopedics, Primary Care, Surgery (General), Surgery (Trauma)",Trauma,0.989010989,0.5993883792,0.122147651,745.0,90.0,262.0,1.0,392.0,0.2556818182,0.9974554707,0.5883993682,0.5355028756,0.4010141855,0.1344886901,25.11446646,2.468752621,0.01833370711,0.122147651,0.877852349,0.8201600133,0.02559603943,v2_llm_event_counts,high,"Seaberg et al., Multicenter Comparison of Two Clinical Decision Rules for Knee Radiography, Ann Emerg Med. 1998",Fall or blunt trauma mechanism with inability to ambulate or age <12 or >50,245,,1042.0,Pittsburgh Knee Rules,Exact,https://www.mdcalc.com/calc/1042/pittsburgh-knee-rules,"Diagnosis, Rule Out","Emergency Medicine, Family Practice, Internal Medicine, Orthopedics, Primary Care, Surgery (General), Surgery (Trauma)",Trauma,mdcalc:1042,High,Count-based,Unclear,True,745.0,0.989010989010989,0.599388379204893,0.1221476510067114,0.2556818181818182,0.9974554707379135,0.5883993682158821,2.468752621424377,0.018333707109217248,134.6564885496188,0.5355028755725745,0.47248322147651006,0.5275167785234899,0.820160013317744,0.025596039426134098,0.4010141854796196,0.1344886900929549,25.114466462790862,0.536471127277869,0.13352043838766028,24.88865320024994,0.04502509800913587,0.08946359208381896,33.47872447714062,66.52127552285938,Negative-result dominant,True,
245,PLASMIC Score for TTP,"Critical Care, Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine","Anemia, Thrombocytopenia, Thrombotic Thrombocytopenic Purpura",0.9047619048,0.9230769231,0.1875,112.0,19.0,7.0,2.0,84.0,0.7307692308,0.976744186,0.8278388278,0.6962122601,0.3174413469,0.3787709132,54.4045164,11.76190476,0.1031746032,0.1875,0.8125,0.8403586716,0.1593500627,v2_llm_event_counts,high,External validation cohort of consecutive hospitalized patients with suspected thrombotic microangiopathy,≥6 (high risk vs low-intermediate risk 0-5),247,,10200.0,PLASMIC Score for TTP,Exact,https://www.mdcalc.com/calc/10200/plasmic-score-ttp,Diagnosis,"Critical Care, Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine","Anemia, Thrombocytopenia, Thrombotic Thrombocytopenic Purpura",mdcalc:10200,High,Count-based,Cohort/consecutive,True,112.0,0.9047619047619048,0.9230769230769231,0.1875,0.7307692307692307,0.9767441860465116,0.827838827838828,11.76190476190477,0.10317460317460317,114.00000000000009,0.6962122601251458,0.23214285714285715,0.7678571428571429,0.8403586716091171,0.15935006268563445,0.31744134690001435,0.37877091322513146,54.404516398066086,0.7026528629862573,0.37233031036402003,52.9892255446915,0.2333331160488691,0.14543779717626226,61.60270176558728,38.39729823441272,Positive-result dominant,True,
246,Predicting Risk of Cardiovascular Disease EVENTs (PREVENT),"Cardiology, Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care","Heart Failure, Stroke / Transient Ischemic Attack (TIA)",0.8751714678,0.7833935018,0.03574230241,20396.0,638.0,4260.0,91.0,15407.0,0.1302572479,0.9941282746,0.6585649696,0.2224180305,0.1735230808,0.04889494968,21.983357,4.040374943,0.1593433338,0.03574230241,0.9642576976,0.5581432664,0.05196741756,v1_raw,Moderate-high,"Scheuermann B, Brown A, Colburn T, Hakeem H, Chow CH, Ade C. External Validation of the American Heart Association PREVENT Cardiovascular Disease Risk Equations. JAMA Netw Open. 2024;7(10):e2438311. doi:10.1001/jamanetworkopen.2024.38311",PREVENT estimated 10-year CVD risk ≥10%,248,,10491.0,Predicting Risk of Cardiovascular Disease EVENTs (PREVENT),Exact,https://www.mdcalc.com/calc/10491/predicting-risk-cardiovascular-disease-events-prevent,Prognosis,"Cardiology, Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care","Heart Failure, Stroke / Transient Ischemic Attack (TIA)",mdcalc:10491,Moderate-high,Count-based,Unclear,True,20396.0,0.8751714677640604,0.7833935018050542,0.03574230241223769,0.13025724785626785,0.9941282746160794,0.6585649695691145,4.040374942844079,0.1593433337758307,25.35641025641027,0.22241803049567505,0.24014512649539124,0.7598548735046088,0.5581432664112175,0.051967417564229935,0.1735230808145018,0.04889494968117325,21.983357002221105,0.22245339760297278,0.04885958257387552,21.963963284156456,0.02727371668623584,0.021621232994937484,55.780232649952886,44.219767350047114,Balanced,True,
247,Prediction of Alcohol Withdrawal Severity Scale,"Emergency Medicine, Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care, Psychiatry, Rehabilitation Medicine, Toxicology","Drug/Alcohol Use, Substance Withdrawal",0.9310344828,0.9946524064,0.07196029777,403.0,27.0,2.0,2.0,372.0,0.9310344828,0.9946524064,0.9256868892,0.37319688,0.07064748528,0.3025493947,81.0696474,174.1034483,0.06933629959,0.07196029777,0.9280397022,0.3620512517,0.04805200606,v2_llm_event_counts,high,"Maldonado et al., Prospective Validation Study of PAWSS, Alcohol Alcohol. 2015",≥4,249,,10102.0,Prediction of Alcohol Withdrawal Severity Scale,Exact,https://www.mdcalc.com/calc/10102/prediction-alcohol-withdrawal-severity-scale,Diagnosis,"Emergency Medicine, Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care, Psychiatry, Rehabilitation Medicine, Toxicology","Drug/Alcohol Use, Substance Withdrawal",mdcalc:10102,High,Count-based,Unclear,True,403.0,0.9310344827586207,0.9946524064171123,0.07196029776674938,0.9310344827586207,0.9946524064171123,0.9256868891757328,174.10344827586138,0.06933629959213944,2510.999999999989,0.3731968800002361,0.07196029776674938,0.9280397022332506,0.36205125173399805,0.04805200605825788,0.07064748527561883,0.3025493947246173,81.06964740016741,0.3749868242197013,0.30075945050515207,80.20533818247968,0.22884784798711014,0.07370154673750703,75.63983005003502,24.360169949964984,Positive-result dominant,True,
248,Primary Care PTSD Screen for DSM-5 (PC-PTSD-5),"Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care, Psychiatry","Posttraumatic Stress Disorder, Trauma",0.7794117647,0.9146341463,0.1717171717,396.0,53.0,28.0,15.0,300.0,0.6543209877,0.9523809524,0.694045911,0.6616179061,0.4099588082,0.251659098,38.03692367,9.130252101,0.2411764706,0.1717171717,0.8282828283,0.9301497324,0.2761954276,v2_llm_event_counts,High,"Bovin MJ, Kimerling R, Weathers FW, et al. Diagnostic Accuracy and Acceptability of the PC-PTSD-5 Among US Veterans. JAMA Netw Open. 2021;4(2):e2036733. doi:10.1001/jamanetworkopen.2020.36733.",≥4,250,,10473.0,Primary Care PTSD Screen for DSM-5 (PC-PTSD-5),Exact,https://www.mdcalc.com/calc/10473/primary-care-ptsd-screen-dsm-5-pc-ptsd,Prognosis,"Family Practice, Hospitalist Medicine, Internal Medicine, Primary Care, Psychiatry","Posttraumatic Stress Disorder, Trauma",mdcalc:10473,High,Count-based,Unclear,True,396.0,0.7794117647058824,0.9146341463414634,0.1717171717171717,0.654320987654321,0.9523809523809523,0.6940459110473458,9.13025210084034,0.24117647058823527,37.857142857142875,0.6616179061408356,0.20454545454545456,0.7954545454545454,0.9301497323974337,0.2761954276479391,0.40995880816488117,0.2516590979759544,38.036923674551346,0.6634394907884227,0.24983751332836734,37.657920096294504,0.16916356360273216,0.08249553437322223,67.21933161299634,32.78066838700366,Positive-result dominant,True,
249,PSI/PORT Score: Pneumonia Severity Index for CAP,"Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure, Chronic Obstructive Pulmonary Disease",0.9498327759,0.4953212726,0.1572029443,1902.0,284.0,809.0,15.0,794.0,0.2598353156,0.9814585909,0.4451540485,0.6275759194,0.5315968365,0.09597908291,15.29362105,1.882054314,0.1012821917,0.1572029443,0.8427970557,0.8264977599,0.1331707435,v2_llm_event_counts,High,"Zhang ZX, Zhang W, Liu P, et al. Prognostic value of Pneumonia Severity Index, CURB-65, CRB-65, and procalcitonin in community-acquired pneumonia in Singapore. Proc Singapore Healthc. 2016. doi:10.1177/2010105815623292.",PSI class IV–V (score ≥91),251,,33.0,PSI/PORT Score: Pneumonia Severity Index for CAP,Exact,https://www.mdcalc.com/calc/33/psi-port-score-pneumonia-severity-index-cap,Prognosis,"Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure, Chronic Obstructive Pulmonary Disease",mdcalc:33,High,Count-based,Unclear,True,1902.0,0.9498327759197325,0.495321272613849,0.15720294426919032,0.2598353156450137,0.9814585908529048,0.4451540485335814,1.8820543137198158,0.1012821916884998,18.582282653481673,0.627575919418411,0.57465825446898,0.42534174553102,0.8264977598574659,0.13317074352313432,0.5315968365060073,0.09597908291240365,15.293621049282718,0.6279551767898328,0.09559982554098173,15.223988761378992,0.028566797959566004,0.06741228495283783,29.763566282080234,70.23643371791977,Negative-result dominant,True,
250,PSI/PORT Score: Pneumonia Severity Index for CAP,"Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure, Chronic Obstructive Pulmonary Disease",1,0.5223880597,0.1066666667,150.0,16.0,64.0,0.0,70.0,0.2,1,0.5223880597,0.4897790137,0.3850283173,0.1047506964,21.38733867,2.09375,0,0.1066666667,0.8933333333,0.7219280949,0,v2_llm_sens_spec_prev,Moderate-high,"Shah BA, Ahmed W, Dhobi GN, Shah NN, Khursheed SQ, Haq I. Validity of pneumonia severity index and CURB-65 severity scoring systems in community acquired pneumonia in an Indian setting. Indian J Chest Dis Allied Sci. 2010;52(1):9–17. PMID: 20364609.", PSI class ≥IV (score ≥91),252,,33.0,PSI/PORT Score: Pneumonia Severity Index for CAP,Exact,https://www.mdcalc.com/calc/33/psi-port-score-pneumonia-severity-index-cap,Prognosis,"Critical Care, Emergency Medicine, Family Practice, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure, Chronic Obstructive Pulmonary Disease",mdcalc:33,Moderate-high,Reported sensitivity/specificity,Unclear,True,150.0,1.0,0.5223880597014925,0.10666666666666667,0.2,1.0,0.5223880597014925,2.09375,0.0,inf,0.48977901368693755,0.5333333333333333,0.4666666666666667,0.7219280948873623,0.0,0.3850283172732599,0.10475069641367762,21.387338674464594,0.4945879971565674,0.10475069641367762,21.179385067146626,0.02881026306256033,0.07594043335111735,27.503648232355317,72.49635176764468,Negative-result dominant,True,
251,Pulmonary Embolism Severity Index (PESI),"Cardiology, Critical Care, Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine, Pulmonology, Surgery (General)",Pulmonary Embolism,0.9047619048,0.5476190476,0.05882352941,357.0,19.0,152.0,2.0,184.0,0.1111111111,0.9892473118,0.4523809524,0.3227569589,0.2857291714,0.03702778747,11.47234365,2,0.1739130435,0.05882352941,0.9411764706,0.5032583348,0.08574268254,v2_llm_event_counts,High,"Donzé J, Le Gal G, Fine MJ, et al. Prospective validation of the Pulmonary Embolism Severity Index: a clinical prognostic model for pulmonary embolism. Thromb Haemost. 2008;100(5):943–948. PMID: 18989542. doi:10.1160/TH08-05-0285.",Classes III–V positive; PESI >85,253,,1304.0,Pulmonary Embolism Severity Index (PESI),Exact,https://www.mdcalc.com/calc/1304/pulmonary-embolism-severity-index-pesi,Prognosis,"Cardiology, Critical Care, Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine, Pulmonology, Surgery (General)",Pulmonary Embolism,mdcalc:1304,High,Count-based,Unclear,True,357.0,0.9047619047619048,0.5476190476190477,0.058823529411764705,0.1111111111111111,0.989247311827957,0.45238095238095255,2.0000000000000004,0.17391304347826084,11.500000000000005,0.3227569588973982,0.4789915966386555,0.5210084033613446,0.5032583347756457,0.0857426825355025,0.28572917142363835,0.03702778747375984,11.47234364837682,0.32477754018715865,0.03500720618399939,10.77882607394153,0.01372260674278045,0.02330518073097941,37.06029357683099,62.93970642316901,Negative-result dominant,True,
252,qSOFA (Quick SOFA) Score for Sepsis,"Critical Care, Emergency Medicine, Family Practice, Geriatrics, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care","Coronavirus, Sepsis",0.7027027027,0.7937888199,0.08418657565,879.0,52.0,166.0,22.0,639.0,0.2385321101,0.9667170953,0.4964915226,0.4167617302,0.3549369306,0.06182479958,14.83456736,3.407684793,0.374529459,0.08418657565,0.9158134243,0.7925906966,0.210597262,v1_raw,High,"Freund Y, Lemachatti N, Krastinova E, et al. Prognostic Accuracy of Sepsis-3 Criteria for In-Hospital Mortality Among Patients With Suspected Infection Presenting to the Emergency Department. JAMA. 2017;317(3):301–308. PMID: 28114554.",qSOFA ≥2; predicts in-hospital mortality,254,,2654.0,qSOFA (Quick SOFA) Score for Sepsis,Exact,https://www.mdcalc.com/calc/2654/qsofa-quick-sofa-score-sepsis,"Diagnosis, Prognosis","Critical Care, Emergency Medicine, Family Practice, Geriatrics, Hospitalist Medicine, Infectious Disease, Internal Medicine, Primary Care","Coronavirus, Sepsis",mdcalc:2654,High,Count-based,Unclear,True,879.0,0.7027027027027027,0.7937888198757764,0.08418657565415244,0.23853211009174313,0.9667170953101362,0.49649152257847917,3.4076847932269625,0.3745294590365012,9.098576122672512,0.41676173020240787,0.24800910125142206,0.7519908987485779,0.7925906965800167,0.21059726196888684,0.3549369306210214,0.06182479958138648,14.834567356115002,0.4175823758456894,0.06100415393810493,14.60889095584053,0.038600918129447666,0.023223881451938863,62.43597778045883,37.56402221954117,Positive-result dominant,True,
253,Quick COVID-19 Severity Index (qCSI),"Critical Care, Emergency Medicine, Hospitalist Medicine, Infectious Disease, Internal Medicine, Pulmonology",Coronavirus,0.8,0.7799227799,0.1337792642,299.0,32.0,57.0,8.0,202.0,0.3595505618,0.9619047619,0.5799227799,0.5677124758,0.4444761998,0.123236276,21.70751591,3.635087719,0.2564356436,0.1337792642,0.8662207358,0.9423094893,0.2334897104,v2_lim_event_counts,Moderate-high,"Haimovich AD, Ravindra NG, Stoytchev S, et al. Development and Validation of the Quick COVID-19 Severity Index: A Prognostic Tool for Early Clinical Decompensation. Ann Emerg Med. 2020;76(4):442–453. doi:10.1016/j.annemergmed.2020.07.022.",qCSI >3 predicts respiratory decompensation within 24 hours,255,,10304.0,Quick COVID-19 Severity Index (qCSI),Exact,https://www.mdcalc.com/calc/10304/quick-covid-19-severity-index-qcsi,Prognosis,"Critical Care, Emergency Medicine, Hospitalist Medicine, Infectious Disease, Internal Medicine, Pulmonology",Coronavirus,mdcalc:10304,Moderate-high,Count-based,Unclear,True,299.0,0.8,0.7799227799227799,0.13377926421404682,0.3595505617977528,0.9619047619047619,0.57992277992278,3.635087719298246,0.2564356435643564,14.175438596491231,0.5677124758492356,0.2976588628762542,0.7023411371237458,0.9423094893103272,0.2334897104477296,0.4444761998081683,0.12323627604106724,21.70751591405831,0.5701250093624278,0.12082374252787499,21.19249998574742,0.06960144822904032,0.05363482781202696,56.47805213283655,43.52194786716345,Balanced,True,
255,Rapid Arterial oCclusion Evaluation (RACE) Scale for Stroke,"Emergency Medicine, Neurology",Stroke / Transient Ischemic Attack (TIA),0.8552631579,0.6797153025,0.2128851541,357.0,65.0,90.0,11.0,191.0,0.4193548387,0.9455445545,0.5349784604,0.7469615329,0.598584487,0.1483770459,19.86408127,2.670321637,0.2129374483,0.2128851541,0.7871148459,0.9811522342,0.3050300275,v2_llm_event_counts,high,"Prospective validation study by Pérez de la Ossa et al in Catalonia, Spain",≥5,257,,3941.0,Rapid Arterial oCclusion Evaluation (RACE) Scale for Stroke,Exact,https://www.mdcalc.com/calc/3941/rapid-arterial-occlusion-evaluation-race-scale-stroke,Diagnosis,"Emergency Medicine, Neurology",Stroke / Transient Ischemic Attack (TIA),mdcalc:3941,High,Count-based,Unclear,True,357.0,0.8552631578947368,0.6797153024911032,0.21288515406162464,0.41935483870967744,0.9455445544554455,0.5349784603858401,2.670321637426901,0.21293744833287406,12.540404040404043,0.7469615329260388,0.4341736694677871,0.5658263305322129,0.9811522341999133,0.3050300275050707,0.5985844869944281,0.14837704593161072,19.86408126672601,0.7489821142157993,0.14635646464185026,19.540715574375056,0.06743329812271008,0.08094374780890067,45.44725749142569,54.55274250857431,Balanced,True,
256,Rapid Shallow Breathing Index (RSBI),"Critical Care, Emergency Medicine, Pulmonology","Coronavirus, Idiopathic Pulmonary Fibrosis, Pneumonia, Respiratory Failure, Sepsis",0.84,0.9111111111,0.7692307692,195.0,126.0,4.0,24.0,41.0,0.9692307692,0.6307692308,0.7511111111,0.7793498373,0.4488498511,0.3304999861,42.40714123,9.45,0.1756097561,0.7692307692,0.2307692308,0.1982349641,0.9500796252,v2_llm_sens_spec_prev,high,"Bien US, Souza GF, Campos ES, et al. Maximum inspiratory pressure and rapid shallow breathing index as predictors of successful ventilator weaning. J Phys Ther Sci. 2015;27(12):3723–3727. doi:10.1589/jpts.27.3723.",ROC-derived RSBI threshold predicting successful ventilator weaning; exact threshold not reported,258,,3999.0,Rapid Shallow Breathing Index (RSBI),Exact,https://www.mdcalc.com/calc/3999/rapid-shallow-breathing-index-rsbi,Prognosis,"Critical Care, Emergency Medicine, Pulmonology","Coronavirus, Idiopathic Pulmonary Fibrosis, Pneumonia, Respiratory Failure, Sepsis",mdcalc:3999,High,Reported sensitivity/specificity,Unclear,True,195.0,0.84,0.9111111111111111,0.7692307692307693,0.9692307692307692,0.6307692307692307,0.7511111111111111,9.449999999999998,0.17560975609756102,53.81249999999997,0.779349837292085,0.6666666666666666,0.3333333333333333,0.19823496409776623,0.9500796252338518,0.44884985114312803,0.3304999861489569,42.40714122650058,0.7830490553456464,0.3268007680953955,41.73439273879745,0.15581450290738508,0.174685483241572,47.145086062774965,52.854913937225035,Balanced,True,
